edge_id,chain,hop,layer,kind,src_module,src_offset,src_name,src_insn,dst_module,dst_offset,dst_name,resolved_by,confidence,evidence,source,note
E0064,CH-02,25,L2,loader_init_call,libengine.so,0x825d38,.init_array[24],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x529e04,"_INIT_24 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d38 -> 0x529e04 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0065,CH-02,26,L2,loader_init_call,libengine.so,0x825d40,.init_array[25],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x5570f0,"_INIT_25 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d40 -> 0x5570f0 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0066,CH-02,27,L2,loader_init_call,libengine.so,0x825d48,.init_array[26],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x5843dc,"_INIT_26 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d48 -> 0x5843dc in .text, value_from=reloc",fragments.json:libengine.init_array,
E0067,CH-02,28,L2,loader_init_call,libengine.so,0x825d50,.init_array[27],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x5b16c8,"_INIT_27 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d50 -> 0x5b16c8 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0068,CH-02,29,L2,loader_init_call,libengine.so,0x825d58,.init_array[28],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x5de9b4,"_INIT_28 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d58 -> 0x5de9b4 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0069,CH-02,30,L2,loader_init_call,libengine.so,0x825d60,.init_array[29],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x60bca0,"_INIT_29 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d60 -> 0x60bca0 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0070,CH-02,31,L2,loader_init_call,libengine.so,0x825d68,.init_array[30],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x638f8c,"_INIT_30 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d68 -> 0x638f8c in .text, value_from=reloc",fragments.json:libengine.init_array,
E0071,CH-02,32,L2,loader_init_call,libengine.so,0x825d70,.init_array[31],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x666278,"_INIT_31 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d70 -> 0x666278 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0072,CH-02,33,L2,loader_init_call,libengine.so,0x825d78,.init_array[32],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x693564,"_INIT_32 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d78 -> 0x693564 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0073,CH-02,34,L2,loader_init_call,libengine.so,0x825d80,.init_array[33],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x6c0850,"_INIT_33 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d80 -> 0x6c0850 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0074,CH-02,35,L2,loader_init_call,libengine.so,0x825d88,.init_array[34],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x6edb3c,"_INIT_34 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d88 -> 0x6edb3c in .text, value_from=reloc",fragments.json:libengine.init_array,
E0075,CH-02,36,L2,loader_init_call,libengine.so,0x825d90,.init_array[35],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x71ae28,"_INIT_35 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d90 -> 0x71ae28 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0076,CH-02,37,L2,loader_init_call,libengine.so,0x825d98,.init_array[36],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x748114,"_INIT_36 (.text, prologue e80f19fcfd7b01a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825d98 -> 0x748114 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0077,CH-02,38,L2,loader_init_call,libengine.so,0x825da0,.init_array[37],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x794ac,"_INIT_37 (.text, prologue ffc302d1fd7b05a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825da0 -> 0x794ac in .text, value_from=reloc",fragments.json:libengine.init_array,
E0078,CH-02,39,L2,loader_init_call,libengine.so,0x825da8,.init_array[38],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x8e270,"_INIT_38 (.text, prologue ff0301d1fd7b02a9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825da8 -> 0x8e270 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0079,CH-02,40,L2,loader_init_call,libengine.so,0x825db0,.init_array[39],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x8f4f0,"_INIT_39 (.text, prologue fd7bbfa9fd030091...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825db0 -> 0x8f4f0 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0080,CH-02,41,L2,loader_init_call,libengine.so,0x825db8,.init_array[40],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x8f554,"_INIT_40 (.text, prologue fd7bbfa9fd030091...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825db8 -> 0x8f554 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0081,CH-02,42,L2,loader_init_call,libengine.so,0x825dc0,.init_array[41],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x8f5b4,"_INIT_41 (.text, prologue fd7bbfa9fd030091...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825dc0 -> 0x8f5b4 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0082,CH-02,43,L2,loader_init_call,libengine.so,0x825dc8,.init_array[42],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x7e2590,"_INIT_42 (.text, prologue 3f2303d5fd7bbea9...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825dc8 -> 0x7e2590 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0083,CH-02,44,L2,loader_init_call,libengine.so,0x825dd0,.init_array[43],R_AARCH64_RELATIVE addend (the slot holds no file bytes),libengine.so,0x81ae24,"_INIT_43 (.text, prologue 3f2303d5ffc301d1...)",.rela.dyn addend; Ghidra's 02_init_array_entries.txt agrees on all 44 after rebasing -0x100000,proven,"slot 0x825dd0 -> 0x81ae24 in .text, value_from=reloc",fragments.json:libengine.init_array,
E0104,CH-07,1,L3,calls_syscall_stub,libengine.so,0xb0068,registration site 0xb0140 (nMethods=1),blr x20,kernel,0xde,syscall 222 (mmap) via function pointer in x20,syscall number staged in w6 = #0xde; x0-x5 hold the mmap arguments,strong,"`0xb0068: blr       x20` with `mov w6, #0xde` = 222 = mmap staged before it; arguments visible in this window: none staged inside this window",fragments/F4d_libengine_regnatives_windows.asm:3,
E0105,CH-07,2,L3,calls_direct,libengine.so,0xb0088,registration site 0xb0140 (nMethods=1),bl #0x7775d8,libengine.so,0x7775d8,sub_7775d8,(unresolved) no symbol covers this offset in the fragments,probable,`0xb0088: bl        #0x7775d8`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:11,
E0106,CH-07,3,L3,calls_direct,libengine.so,0xb0094,registration site 0xb0140 (nMethods=1),bl #0x81f140,libengine.so,0x81f140,sub_81f140,(unresolved) no symbol covers this offset in the fragments,probable,`0xb0094: bl        #0x81f140`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:14,
E0107,CH-07,4,L3,calls_vtable0,libengine.so,0xb00c4,registration site 0xb0140 (nMethods=1),blr x8,libengine.so,,*x25 (first word of the object returned earlier),(unresolved) virtual dispatch - the vtable is filled at run time,probable,"`0xb00c4: blr       x8` after `ldr x8, [x25]`; arguments staged: -",fragments/F4d_libengine_regnatives_windows.asm:26,
E0108,CH-07,5,L3,calls_direct,libengine.so,0xb00e4,registration site 0xb0140 (nMethods=1),bl #0x81f250,libengine.so,0x81f250,sub_81f250,(unresolved) PLT stub - not among the 5 stubs Ghidra's callgraph names,probable,"0xb00d8 `ldr x0, [sp, #0x30]`; 0xb00dc `mov x1, x24`; 0xb00e0 `mov w2, #8`; 0xb00e4 `bl #0x81f250`; 0xb00e8 `cbnz w0, #0xb0120` - a (ptr, ptr, 8) -> int call whose result is tested, i.e. memcmp-shaped: the 8 decoded bytes are compared before the registration proceeds",fragments/F4d_libengine_regnatives_windows.asm:34,"shape-identified only; the import name needs .rela.plt, which the bundle does not carry"
E0112,CH-05,1,L3,calls_syscall,libengine.so,0xb3fe4,registration site 0xb40a8 (nMethods=2),svc #0,kernel,0x35,fchmodat,"syscall number staged in w8/x8 before svc (asm-generic/unistd.h, arm64)",proven,"0xb3fd4 `stur x8, [x29, #-0x40]`; 0xb3fd8 `ldur x8, [x29, #-0x40]`; 0xb3fdc `ldr x0, [x8]`; 0xb3fe0 `mov x8, #0x35`; 0xb3fe4 `svc #0` - syscall 53 (fchmodat) with only x0 staged, the value having been round-tripped through the stack from an obfuscated immediate (0xb3fc8-0xb3fd0 build 0x33804ef2)",fragments/F4d_libengine_regnatives_windows.asm:8,"first instruction of the window: the site opens with a syscall, not with a call"
E0113,CH-05,2,L3,calls_plt,libengine.so,0xb4018,registration site 0xb40a8 (nMethods=2),bl #0x81ad58,libengine.so,0x81ad58,FUN_0091ad58,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xb4018: bl        #0x81ad58`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:21,
E0114,CH-05,3,L3,calls_syscall_stub,libengine.so,0xb403c,registration site 0xb40a8 (nMethods=2),blr x19,kernel,0xde,syscall 222 (mmap) via function pointer in x19,syscall number staged in w6 = #0xde; x0-x5 hold the mmap arguments,strong,"`0xb403c: blr       x19` with `mov w6, #0xde` = 222 = mmap staged before it; arguments visible in this window: length=0x4, prot=0x7 (R|W|X), flags=0x22 (MAP_PRIVATE|MAP_ANONYMOUS), fd=0xffffffffffffffff",fragments/F4d_libengine_regnatives_windows.asm:30,
E0115,CH-05,4,L3,calls_direct,libengine.so,0xb4050,registration site 0xb40a8 (nMethods=2),bl #0x777fb0,libengine.so,0x777fb0,sub_777fb0,(unresolved) no symbol covers this offset in the fragments,probable,`0xb4050: bl        #0x777fb0`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:35,
E0116,CH-05,5,L3,calls_direct,libengine.so,0xb405c,registration site 0xb40a8 (nMethods=2),bl #0x81f140,libengine.so,0x81f140,sub_81f140,(unresolved) no symbol covers this offset in the fragments,probable,`0xb405c: bl        #0x81f140`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:38,
E0117,CH-05,6,L3,calls_vtable0,libengine.so,0xb407c,registration site 0xb40a8 (nMethods=2),blr x8,libengine.so,,*x22 (first word of the object returned earlier),(unresolved) virtual dispatch - the vtable is filled at run time,probable,"`0xb407c: blr       x8` after `ldr x8, [x22]`; arguments staged: -",fragments/F4d_libengine_regnatives_windows.asm:46,
E0119,CH-05,0,L3,calls_plt,libengine.so,0xb40e8,registration site 0xb40a8 (nMethods=2),bl #0x81eff0,libengine.so,0x81eff0,__stack_chk_fail,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xb40e8: bl        #0x81eff0`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:73,
E0122,CH-04,1,L3,calls_plt,libengine.so,0xf3944,registration site 0xf3a08 (nMethods=10),bl #0x81ad58,libengine.so,0x81ad58,FUN_0091ad58,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xf3944: bl        #0x81ad58`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:8,
E0123,CH-04,2,L3,calls_syscall_stub,libengine.so,0xf3968,registration site 0xf3a08 (nMethods=10),blr x19,kernel,0xde,syscall 222 (mmap) via function pointer in x19,syscall number staged in w6 = #0xde; x0-x5 hold the mmap arguments,strong,"`0xf3968: blr       x19` with `mov w6, #0xde` = 222 = mmap staged before it; arguments visible in this window: length=0x18, prot=0x7 (R|W|X), flags=0x22 (MAP_PRIVATE|MAP_ANONYMOUS), fd=0xffffffffffffffff",fragments/F4d_libengine_regnatives_windows.asm:17,
E0124,CH-04,3,L3,calls_direct,libengine.so,0xf3988,registration site 0xf3a08 (nMethods=10),bl #0x7778a8,libengine.so,0x7778a8,sub_7778a8,(unresolved) no symbol covers this offset in the fragments,probable,`0xf3988: bl        #0x7778a8`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:25,
E0125,CH-04,4,L3,calls_direct,libengine.so,0xf3994,registration site 0xf3a08 (nMethods=10),bl #0x81f140,libengine.so,0x81f140,sub_81f140,(unresolved) no symbol covers this offset in the fragments,probable,`0xf3994: bl        #0x81f140`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:28,
E0126,CH-04,5,L3,calls_vtable0,libengine.so,0xf39c4,registration site 0xf3a08 (nMethods=10),blr x8,libengine.so,,*x21 (first word of the object returned earlier),(unresolved) virtual dispatch - the vtable is filled at run time,probable,"`0xf39c4: blr       x8` after `ldr x8, [x21]`; arguments staged: -",fragments/F4d_libengine_regnatives_windows.asm:40,
E0129,CH-04,0,L3,calls_plt,libengine.so,0xf3a50,registration site 0xf3a08 (nMethods=10),bl #0x81eff0,libengine.so,0x81eff0,__stack_chk_fail,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xf3a50: bl        #0x81eff0`; arguments staged before the call: -,fragments/F4d_libengine_regnatives_windows.asm:75,
E0086,CH-03,1,L3,calls_plt,libengine.so,0xf3fd8,JNI_OnLoad,bl #0x81f110,libengine.so,0x81f110,sysconf,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xf3fd8: bl        #0x81f110`; arguments staged before the call: -,fragments/F4c_libengine_JNI_OnLoad.asm:16,
E0087,CH-03,2,L3,calls_syscall,libengine.so,0xf4018,JNI_OnLoad,svc #0,kernel,0xde,mmap,"syscall number staged in w8/x8 before svc (asm-generic/unistd.h, arm64)",proven,"`0xf4018: svc       #0` with w8 = #0xde = 222 = mmap; arguments visible in this window: prot=0x7 (R|W|X), flags=0x22 (MAP_PRIVATE|MAP_ANONYMOUS), fd=0xffffffffffffffff",fragments/F4c_libengine_JNI_OnLoad.asm:32,
E0088,CH-03,3,L3,computes_branch,libengine.so,0xf4054,JNI_OnLoad,br x10,libengine.so,,"dispatch table at 0x125d4 (adrp 0x12000 + 0x5d4), 4 relative offsets","adrp/add at 0xf3fe0+0xf3ff8 build x26 = 0x125d4; `ldrsw x11,[x26,x9,lsl#2]` with x9 = x27 & 3 selects one of 4 signed offsets added to the PC at 0xf4048",strong,"0xf4048 `adr x10, #0xf4048`; 0xf404c `ldrsw x11, [x26, x9, lsl #2]`; 0xf4050 `add x10, x10, x11`; 0xf4054 `br x10` - the four table words at 0x125d4..0x125e0 are file bytes this bundle does not contain, so the four targets stay open (recipe: read 4 little-endian int32 at libengine.so+0x125d4)",fragments/F4c_libengine_JNI_OnLoad.asm:47,switch-shaped dispatcher inside the loop that writes the generated page
E0089,CH-03,4,L3,calls_plt,libengine.so,0xf406c,JNI_OnLoad,bl #0x81f120,libengine.so,0x81f120,rand,"PLT stub named by Ghidra's callgraph (F7, rebased -0x100000)",strong,`0xf406c: bl        #0x81f120`; arguments staged before the call: -,fragments/F4c_libengine_JNI_OnLoad.asm:53,
E0090,CH-03,5,L3,writes_generated_code,libengine.so,0xf4078,JNI_OnLoad,"str w8, [x21, x27, lsl #2]",libengine.so,,"RWX page from the mmap at 0xf4018 (x21 = page, x27 = word index)","`mov w28, #0x14000000` at 0xf4040 is the AArch64 unconditional-branch opcode; 0xf406c-0xf4074 blend it with rand() and mask 0x3ffffff",proven,"0xf4040 `mov w28, #0x14000000`; 0xf4044 `mov w19, #0x3ffffff`; 0xf4070 `and w8, w0, w19`; 0xf4074 `orr w8, w8, w28`; 0xf4078 `str w8, [x21, x27, lsl #2]` - a `B <imm26>` is written word by word into the page mmap returned",fragments/F4c_libengine_JNI_OnLoad.asm:56,this is why no static tool sees the registration code: it is emitted at load time
